,intPrice,volume
1663,15203,7563
1664,15203,7563
1665,15203,7563
1666,15203,7563
1667,15203,7563
1668,15203,7564
1669,15203,7564
1670,15203,7574
1671,15204,7587
1672,15204,7587
1673,15204,7587
1674,15204,7600
1675,15205,7624
1676,15204,7628
1677,15204,7628
1678,15205,7632
1679,15205,7662
1680,15204,7663
1681,15204,7663
1682,15204,7663
1683,15204,7663
1684,15204,7663
1685,15204,7663
1686,15204,7673
1687,15204,7673
1688,15204,7673
1689,15206,7677
1690,15204,7678
1691,15204,7678
1692,15207,7679
1693,15207,7679
1694,15205,7694
1695,15205,7694
1696,15205,7708
1697,15205,7708
1698,15205,7708
1699,15205,7719
1700,15205,7722
1701,15205,7722
1702,15205,7722
1703,15205,7732
1704,15205,7738
1705,15202,7738
1706,15201,7739
1707,15201,7739
1708,15201,7739
1709,15200,7766
1710,15200,7766
1711,15200,7770
1712,15200,7770
1713,15200,7770
1714,15200,7770
1715,15200,7771
1716,15199,7779
1717,15200,7791
1718,15200,7791
1719,15200,7791
1720,15200,7791
1721,15200,7791
1722,15200,7791
1723,15200,7791
1724,15200,7791
1725,15200,7792
1726,15200,7792
1727,15200,7792
1728,15200,7792
1729,15200,7792
1730,15200,7792
1731,15200,7792
1732,15200,7792
1733,15200,7792
1734,15200,7792
1735,15200,7792
1736,15200,7792
1737,15200,7792
1738,15199,7793
1739,15200,7795
1740,15200,7805
1741,15200,7805
1742,15200,7805
1743,15200,7805
1744,15200,7805
1745,15200,7805
1746,15200,7805
1747,15200,7805
1748,15200,7805
1749,15200,7806
1750,15201,7807
1751,15201,7807
1752,15201,7807
1753,15201,7807
1754,15201,7807
1755,15201,7807
1756,15201,7808
1757,15201,7809
1758,15201,7819
1759,15201,7820
1760,15199,7827
1761,15199,7827
1762,15201,7832
1763,15201,7832
1764,15201,7832
1765,15202,7839
1766,15202,7839
1767,15202,7839
1768,15202,7848
1769,15202,7848
1770,15202,7849
1771,15203,7859
1772,15203,7859
1773,15203,7859
1774,15203,7859
1775,15203,7859
1776,15203,7861
1777,15203,7861
1778,15203,7861
1779,15203,7861
1780,15203,7861
1781,15203,7861
1782,15203,7861
1783,15203,7861
1784,15204,7866
1785,15204,7866
1786,15204,7866
1787,15204,7866
1788,15204,7866
1789,15205,8018
1790,15205,8028
1791,15206,8032
1792,15205,8033
1793,15205,8033
1794,15205,8033
1795,15205,8033
1796,15206,8036
1797,15206,8036
1798,15206,8036
1799,15206,8036
1800,15206,8036
1801,15207,8043
1802,15207,8043
1803,15209,8066
1804,15209,8070
1805,15208,8071
1806,15208,8071
1807,15208,8071
1808,15207,8083
1809,15207,8086
1810,15210,8109
1811,15210,8183
1812,15210,8225
1813,15210,8225
1814,15210,8235
1815,15208,8241
1816,15209,8243
1817,15208,8253
1818,15208,8254
1819,15208,8254
1820,15208,8254
1821,15208,8254
1822,15208,8274
1823,15208,8275
1824,15207,8277
1825,15207,8277
1826,15207,8277
1827,15207,8277
1828,15207,8277
1829,15207,8282
1830,15205,8287
1831,15205,8287
1832,15205,8287
1833,15205,8287
1834,15206,8288
1835,15206,8288
1836,15207,8289
1837,15207,8289
1838,15207,8289
1839,15207,8289
1840,15208,8303
1841,15208,8303
1842,15208,8303
1843,15208,8303
1844,15208,8303
1845,15208,8303
1846,15208,8303
1847,15208,8303
1848,15208,8303
1849,15208,8303
1850,15208,8303
1851,15208,8303
1852,15208,8308
1853,15209,8310
1854,15209,8310
1855,15210,8352
1856,15210,8352
1857,15210,8352
1858,15210,8352
1859,15209,8357
1860,15209,8357
1861,15209,8357
1862,15209,8357
1863,15209,8357
1864,15208,8358
1865,15208,8362
1866,15208,8362
1867,15208,8362
1868,15210,8371
1869,15207,8408
1870,15207,8409
1871,15207,8412
1872,15207,8413
1873,15208,8477
1874,15208,8479
1875,15204,8509
1876,15200,8604
1877,15202,8605
1878,15202,8605
1879,15202,8605
1880,15202,8605
1881,15204,8606
1882,15204,8606
1883,15204,8606
1884,15204,8606
1885,15204,8606
1886,15204,8606
1887,15204,8606
1888,15204,8606
1889,15204,8606
1890,15204,8611
1891,15206,8611
1892,15206,8612
1893,15206,8612
1894,15206,8622
1895,15206,8622
1896,15206,8622
1897,15206,8626
1898,15206,8626
1899,15206,8626
1900,15206,8626
1901,15206,8626
1902,15206,8626
1903,15206,8627
1904,15206,8627
1905,15206,8627
1906,15206,8627
1907,15206,8627
1908,15206,8627
1909,15206,8629
1910,15206,8629
1911,15205,8631
1912,15205,8631
1913,15205,8631
1914,15205,8631
1915,15205,8631
1916,15205,8631
1917,15205,8631
1918,15207,8635
1919,15207,8635
1920,15210,8657
1921,15210,8657
1922,15210,8657
1923,15210,8657
1924,15210,8657
1925,15210,8657
1926,15210,8657
1927,15210,8657
1928,15208,8685
1929,15208,8685
1930,15210,8686
1931,15210,8687
1932,15210,8687
1933,15210,8687
1934,15210,8687
1935,15210,8693
1936,15210,8693
1937,15210,8693
1938,15210,8693
1939,15210,8693
1940,15210,8693
1941,15211,8699
1942,15211,8699
1943,15211,8699
1944,15211,8699
1945,15211,8699
1946,15211,8699
1947,15211,8699
1948,15211,8699
1949,15212,8700
1950,15212,8706
1951,15212,8714
1952,15212,8714
1953,15212,8714
1954,15212,8714
1955,15212,8714
1956,15212,8714
1957,15214,8719
1958,15214,8719
1959,15214,8734
1960,15214,8734
1961,15214,8734
1962,15214,8734
1963,15214,8735
1964,15214,8735
1965,15214,8735
1966,15212,8742
1967,15212,8742
1968,15212,8742
1969,15212,8742
1970,15211,8746
1971,15211,8746
1972,15211,8748
1973,15211,8748
1974,15211,8748
1975,15211,8748
1976,15211,8748
1977,15211,8770
1978,15213,8779
1979,15213,8779
1980,15213,8779
1981,15213,8779
1982,15213,8781
1983,15213,8781
1984,15213,8781
1985,15213,8781
1986,15213,8782
1987,15213,8782
1988,15213,8782
1989,15214,8783
1990,15214,8783
1991,15214,8783
1992,15214,8783
1993,15211,8806
1994,15211,8806
1995,15211,8806
1996,15211,8806
1997,15211,8840
1998,15209,8842
1999,15209,8842
2000,15209,8842
2001,15209,8842
2002,15209,8852
2003,15209,8912
2004,15209,8912
2005,15209,8912
2006,15209,8912
2007,15209,8912
2008,15210,8913
2009,15210,8913
2010,15210,8913
2011,15210,8913
2012,15210,8913
2013,15210,8913
2014,15210,8913
2015,15210,8918
2016,15211,8923
2017,15211,8923
2018,15211,8923
2019,15214,8926
2020,15213,8932
2021,15214,8933
2022,15215,8968
2023,15215,8968
2024,15213,8970
2025,15213,8970
2026,15215,8971
2027,15215,8972
2028,15216,8981
2029,15216,8987
2030,15216,8987
2031,15216,8987
2032,15216,8987
2033,15216,8987
2034,15216,8987
2035,15216,8987
2036,15216,8987
2037,15216,8987
2038,15216,8990
2039,15217,8990
2040,15217,8993
2041,15217,8993
2042,15217,8993
2043,15217,8993
2044,15217,8993
2045,15217,8996
2046,15217,9000
2047,15216,9000
2048,15216,9000
2049,15216,9000
2050,15216,9000
2051,15216,9023
2052,15220,9027
2053,15220,9027
2054,15220,9027
2055,15220,9027
2056,15220,9033
2057,15218,9033
2058,15218,9033
2059,15218,9033
2060,15218,9033
2061,15218,9033
2062,15218,9033
2063,15219,9036
2064,15219,9036
2065,15219,9036
2066,15219,9039
2067,15220,9091
2068,15219,9105
2069,15219,9112
2070,15219,9117
2071,15219,9118
2072,15219,9118
2073,15217,9145
2074,15214,9156
2075,15215,9250
2076,15215,9250
2077,15215,9250
2078,15217,9252
2079,15217,9252
2080,15215,9262
2081,15215,9262
2082,15216,9272
2083,15217,9280
2084,15217,9280
2085,15217,9280
2086,15216,9330
2087,15217,9331
2088,15217,9331
2089,15217,9331
2090,15218,9334
2091,15218,9334
2092,15218,9334
2093,15218,9334
2094,15218,9334
2095,15218,9334
2096,15218,9334
2097,15218,9334
2098,15218,9338
2099,15217,9376
2100,15217,9376
2101,15217,9376
2102,15213,9389
2103,15213,9389
2104,15213,9389
2105,15213,9389
2106,15213,9389
2107,15214,9398
2108,15213,9403
2109,15213,9403
2110,15215,9424
2111,15215,9424
2112,15215,9424
2113,15215,9424
2114,15215,9424
2115,15215,9424
2116,15215,9424
2117,15215,9424
2118,15217,9444
2119,15217,9447
2120,15217,9447
2121,15217,9447
2122,15217,9447
2123,15217,9447
2124,15217,9450
2125,15217,9450
2126,15217,9452
2127,15218,9459
2128,15218,9459
2129,15218,9465
2130,15218,9465
2131,15218,9465
2132,15218,9465
2133,15218,9467
2134,15215,9524
2135,15215,9524
2136,15215,9524
2137,15214,9525
2138,15214,9525
2139,15214,9526
2140,15214,9526
2141,15214,9526
2142,15214,9526
2143,15213,9527
2144,15213,9527
2145,15213,9527
2146,15213,9527
2147,15213,9527
2148,15213,9527
2149,15212,9539
2150,15212,9539
2151,15212,9539
2152,15212,9539
2153,15212,9539
2154,15212,9539
2155,15212,9539
2156,15214,9549
2157,15213,9552
2158,15213,9553
2159,15212,9554
2160,15212,9554
2161,15212,9554
2162,15212,9554
2163,15211,9596
2164,15211,9599
2165,15209,9602
2166,15210,9610
2167,15210,9610
2168,15210,9610
2169,15209,9635
2170,15209,9635
2171,15209,9635
2172,15209,9647
2173,15209,9647
2174,15210,9649
2175,15210,9649
2176,15210,9649
2177,15211,9662
2178,15210,9664
2179,15209,9665
2180,15209,9665
2181,15209,9665
2182,15209,9665
2183,15209,9665
2184,15209,9665
2185,15209,9665
2186,15210,9666
2187,15210,9666
2188,15210,9668
2189,15210,9668
2190,15210,9668
2191,15209,9680
2192,15209,9755
2193,15209,9755
2194,15210,9757
2195,15210,9757
2196,15210,9757
2197,15208,9763
2198,15208,9763
2199,15208,9763
2200,15208,9792
2201,15208,9792
2202,15208,9792
2203,15206,9794
2204,15206,9794
2205,15206,9794
2206,15206,9794
2207,15206,9794
2208,15205,9815
2209,15204,9830
2210,15204,9830
2211,15204,9832
2212,15204,9858
2213,15204,9858
2214,15204,9863
2215,15203,9868
2216,15204,9869
2217,15204,9869
2218,15204,9869
2219,15203,9880
2220,15204,9882
2221,15204,9882
2222,15204,9882
2223,15204,9882
2224,15205,9887
2225,15205,9887
2226,15205,9887
2227,15205,9887
2228,15205,9887
2229,15205,9887
2230,15205,9887
2231,15205,9887
2232,15205,9887
2233,15205,9887
2234,15205,9887
2235,15206,9892
2236,15207,9897
2237,15206,9907
2238,15206,9907
2239,15206,9907
2240,15207,9917
2241,15207,9917
2242,15207,9917
2243,15207,9917
2244,15207,9918
2245,15207,9924
2246,15207,9939
2247,15207,9939
2248,15207,9939
2249,15207,9939
2250,15208,9941
2251,15208,9941
2252,15208,9947
2253,15208,9947
2254,15208,9947
2255,15209,9956
2256,15209,9956
2257,15209,9956
2258,15209,9956
2259,15209,9956
2260,15209,9956
2261,15209,9956
2262,15209,9956
2263,15209,9956
2264,15209,9956
2265,15208,9959
2266,15208,9959
2267,15206,9969
2268,15206,9969
2269,15206,9974
2270,15206,9974
2271,15206,9974
2272,15207,9988
2273,15210,9999
2274,15210,9999
2275,15210,9999
2276,15210,9999
2277,15211,10003
2278,15211,10003
2279,15211,10003
2280,15211,10003
2281,15211,10003
2282,15211,10003
2283,15211,10003
2284,15211,10003
2285,15211,10003
2286,15213,10018
2287,15213,10038
2288,15212,10045
2289,15212,10045
2290,15212,10045
2291,15212,10045
2292,15212,10045
2293,15210,10050
2294,15210,10050
2295,15209,10074
2296,15209,10074
2297,15210,10085
2298,15210,10085
2299,15210,10085
2300,15210,10085
2301,15211,10086
2302,15211,10086
2303,15211,10086
2304,15212,10089
2305,15212,10089
2306,15212,10092
2307,15212,10092
2308,15212,10092
2309,15212,10092
2310,15212,10092
2311,15212,10092
2312,15212,10092
2313,15212,10092
2314,15213,10093
2315,15213,10093
2316,15213,10093
2317,15213,10093
2318,15213,10093
2319,15213,10093
2320,15215,10094
2321,15215,10094
2322,15215,10094
2323,15215,10094
2324,15215,10094
2325,15215,10094
2326,15215,10094
2327,15215,10095
2328,15215,10095
2329,15215,10097
2330,15215,10097
2331,15215,10097
2332,15215,10097
2333,15215,10120
2334,15216,10130
2335,15216,10130
2336,15216,10130
2337,15216,10130
2338,15216,10133
2339,15216,10133
2340,15215,10138
2341,15215,10138
2342,15215,10138
2343,15215,10138
2344,15216,10139
2345,15216,10139
2346,15216,10139
2347,15216,10139
2348,15216,10139
2349,15217,10145
2350,15216,10146
2351,15216,10146
2352,15216,10146
2353,15216,10146
2354,15216,10146
2355,15216,10146
2356,15216,10146
2357,15217,10149
2358,15217,10151
2359,15215,10168
2360,15215,10168
2361,15215,10168
2362,15211,10200
2363,15212,10204
2364,15212,10205
2365,15212,10205
2366,15212,10205
2367,15212,10205
2368,15212,10206
2369,15212,10206
2370,15212,10206
2371,15212,10215
2372,15212,10215
2373,15212,10215
2374,15212,10215
2375,15212,10215
2376,15212,10215
2377,15212,10215
2378,15212,10215
2379,15212,10230
2380,15215,10230
2381,15215,10230
2382,15215,10230
2383,15215,10230
2384,15215,10230
2385,15215,10240
2386,15213,10240
2387,15213,10240
2388,15213,10240
2389,15213,10240
2390,15213,10240
2391,15213,10240
2392,15213,10243
2393,15215,10243
2394,15215,10243
2395,15215,10243
2396,15215,10244
2397,15215,10244
2398,15215,10244
2399,15215,10244
2400,15215,10245
2401,15213,10245
2402,15213,10245
2403,15211,10260
2404,15212,10268
2405,15212,10268
2406,15212,10268
2407,15212,10273
2408,15212,10273
2409,15212,10273
2410,15212,10273
2411,15212,10273
2412,15212,10273
2413,15212,10273
2414,15211,10275
2415,15211,10275
2416,15210,10276
2417,15210,10276
2418,15210,10276
2419,15209,10277
2420,15208,10282
2421,15208,10297
2422,15208,10308
2423,15208,10308
2424,15208,10308
2425,15208,10308
2426,15208,10319
2427,15208,10319
2428,15208,10319
2429,15207,10324
2430,15207,10330
2431,15207,10330
2432,15207,10330
2433,15207,10330
2434,15207,10330
2435,15207,10330
2436,15207,10331
2437,15207,10331
2438,15205,10353
2439,15205,10353
2440,15204,10357
2441,15203,10379
2442,15203,10385
2443,15203,10385
2444,15203,10390
2445,15203,10390
2446,15203,10390
2447,15203,10390
2448,15200,10417
2449,15200,10418
2450,15200,10418
2451,15200,10418
2452,15201,10419
2453,15201,10419
2454,15201,10419
2455,15201,10419
2456,15201,10419
2457,15201,10419
2458,15201,10419
2459,15201,10419
2460,15199,10423
2461,15199,10424
2462,15200,10425
2463,15200,10425
2464,15200,10425
2465,15201,10431
2466,15201,10431
2467,15201,10431
2468,15204,10439
2469,15204,10439
2470,15204,10439
2471,15203,10442
2472,15203,10442
2473,15203,10442
2474,15203,10442
2475,15203,10442
2476,15203,10449
2477,15202,10450
2478,15202,10450
2479,15202,10450
2480,15202,10450
2481,15202,10450
2482,15202,10450
2483,15202,10450
2484,15202,10450
2485,15202,10450
2486,15202,10450
2487,15202,10450
2488,15202,10450
2489,15202,10450
2490,15202,10450
2491,15202,10450
2492,15202,10450
2493,15203,10457
2494,15204,10459
2495,15204,10459
2496,15204,10459
2497,15204,10459
2498,15204,10459
2499,15204,10461
2500,15205,10477
2501,15205,10477
2502,15205,10477
2503,15204,10480
2504,15204,10480
2505,15204,10480
2506,15204,10480
2507,15204,10480
2508,15204,10480
2509,15201,10527
2510,15201,10527
2511,15202,10528
2512,15202,10528
2513,15201,10530
2514,15201,10530
2515,15202,10532
2516,15202,10532
2517,15202,10535
2518,15203,10550
2519,15203,10550
2520,15203,10550
2521,15203,10550
2522,15202,10562
2523,15204,10563
2524,15204,10563
2525,15204,10563
2526,15204,10563
2527,15204,10563
2528,15203,10564
2529,15203,10564
2530,15203,10564
2531,15203,10564
2532,15203,10564
2533,15203,10564
2534,15203,10564
2535,15203,10564
2536,15203,10564
2537,15203,10564
2538,15203,10564
2539,15203,10564
2540,15203,10564
2541,15203,10564
2542,15203,10564
2543,15205,10565
2544,15205,10565
2545,15207,10575
2546,15207,10582
2547,15207,10589
2548,15207,10589
2549,15207,10589
2550,15208,10611
2551,15208,10611
2552,15208,10611
2553,15208,10611
2554,15208,10613
2555,15208,10615
2556,15211,10617
2557,15211,10617
2558,15211,10617
2559,15211,10617
2560,15211,10617
2561,15211,10617
2562,15211,10617
2563,15211,10621
2564,15211,10621
2565,15209,10632
2566,15209,10632
2567,15209,10632
2568,15209,10632
2569,15208,10637
2570,15208,10668
2571,15208,10670
2572,15207,10673
2573,15207,10678
2574,15207,10678
2575,15207,10678
2576,15207,10678
2577,15207,10678
2578,15207,10678
2579,15207,10678
2580,15207,10678
2581,15207,10678
2582,15209,10684
2583,15209,10684
2584,15209,10684
2585,15209,10684
2586,15209,10684
2587,15209,10684
2588,15209,10684
2589,15209,10684
2590,15209,10684
2591,15209,10684
2592,15209,10684
2593,15209,10684
2594,15209,10685
2595,15209,10685
2596,15209,10685
2597,15209,10685
2598,15209,10687
2599,15209,10690
2600,15210,10696
2601,15210,10696
2602,15210,10701
2603,15210,10701
2604,15209,10715
2605,15209,10715
2606,15209,10715
2607,15209,10715
2608,15210,10731
2609,15210,10732
2610,15210,10732
2611,15210,10732
2612,15210,10732
2613,15211,10734
2614,15211,10734
2615,15211,10734
2616,15211,10734
2617,15211,10734
2618,15211,10734
2619,15211,10734
2620,15211,10734
2621,15211,10734
2622,15209,10762
2623,15209,10762
2624,15209,10762
2625,15209,10762
2626,15209,10762
2627,15209,10762
2628,15209,10762
2629,15209,10762
2630,15209,10762
2631,15209,10762
2632,15208,10769
2633,15208,10769
2634,15207,10791
2635,15208,10792
2636,15208,10792
2637,15208,10792
2638,15208,10793
2639,15208,10793
2640,15208,10793
2641,15208,10793
2642,15208,10793
2643,15209,10801
2644,15209,10801
2645,15209,10808
2646,15209,10809
2647,15208,10810
2648,15208,10810
2649,15208,10810
2650,15208,10810
2651,15208,10810
2652,15208,10810
2653,15208,10810
2654,15208,10810
2655,15208,10810
2656,15208,10810
2657,15208,10810
2658,15208,10810
2659,15209,10830
2660,15209,10830
2661,15209,10830
2662,15209,10830
2663,15209,10830
2664,15209,10830
2665,15209,10830
2666,15209,10830
2667,15209,10830
2668,15209,10830
2669,15209,10830
2670,15209,10830
2671,15209,10830
2672,15209,10830
2673,15209,10830
2674,15209,10830
2675,15209,10835
2676,15209,10835
2677,15209,10835
2678,15209,10835
2679,15209,10835
2680,15209,10835
2681,15209,10854
2682,15209,10854
2683,15209,10854
2684,15210,10856
2685,15210,10856
2686,15210,10856
2687,15210,10856
2688,15210,10856
2689,15210,10856
2690,15210,10856
2691,15208,10864
2692,15208,10864
2693,15208,10865
2694,15208,10865
2695,15208,10865
2696,15208,10865
2697,15208,10865
2698,15208,10867
2699,15208,10867
2700,15208,10867
2701,15208,10867
2702,15208,10882
2703,15208,10883
2704,15205,10900
2705,15205,10900
2706,15205,10900
2707,15205,10900
2708,15205,10906
2709,15205,10906
2710,15205,10908
2711,15205,10908
2712,15205,10908
2713,15205,10908
2714,15204,10911
2715,15204,10911
2716,15204,10911
2717,15204,10911
2718,15204,10911
2719,15205,10915
2720,15206,10916
2721,15206,10916
2722,15206,10917
2723,15206,10917
2724,15206,10917
2725,15206,10917
2726,15206,10917
2727,15206,10917
2728,15206,10917
2729,15206,10917
2730,15204,10919
2731,15204,10919
2732,15204,10919
2733,15204,10942
2734,15204,10943
2735,15204,10943
2736,15204,10943
2737,15204,10943
2738,15204,10943
2739,15204,10943
2740,15204,10943
2741,15204,10943
2742,15204,10943
2743,15204,10943
2744,15204,10943
2745,15204,10943
2746,15204,10943
2747,15204,10943
2748,15204,10943
2749,15204,10943
2750,15204,10943
2751,15204,10946
2752,15204,10946
2753,15204,10946
2754,15204,10946
2755,15204,10946
2756,15204,10946
2757,15204,10946
2758,15205,10957
2759,15205,10957
2760,15205,10957
2761,15205,10957
2762,15206,10960
2763,15206,10960
2764,15206,10960
2765,15206,10960
2766,15204,10982
2767,15206,10992
2768,15206,10992
2769,15206,10992
2770,15205,10994
2771,15205,10994
2772,15204,10995
2773,15204,10995
2774,15204,10995
2775,15204,10995
2776,15204,10995
2777,15204,10995
2778,15204,10995
2779,15204,10995
2780,15204,10995
2781,15204,10995
2782,15204,10995
2783,15204,10995
2784,15204,10995
2785,15204,10995
2786,15204,10995
2787,15204,10995
2788,15204,10995
2789,15204,10995
2790,15205,10998
2791,15205,10998
2792,15205,10998
2793,15205,10998
2794,15205,10998
2795,15205,10998
2796,15205,10998
2797,15205,10999
2798,15205,10999
2799,15205,10999
2800,15205,10999
2801,15205,10999
2802,15205,10999
2803,15205,10999
2804,15206,11000
2805,15206,11000
2806,15206,11000
2807,15206,11000
2808,15206,11000
2809,15206,11000
2810,15206,11000
2811,15206,11000
2812,15205,11003
2813,15205,11003
2814,15206,11005
2815,15206,11005
2816,15206,11005
2817,15206,11005
2818,15206,11007
2819,15207,11029
2820,15206,11037
2821,15206,11037
2822,15206,11037
2823,15206,11037
2824,15206,11037
2825,15206,11037
2826,15206,11042
2827,15206,11042
2828,15206,11042
2829,15206,11042
2830,15206,11042
2831,15206,11042
2832,15206,11042
2833,15206,11043
2834,15206,11043
2835,15206,11043
2836,15207,11047
2837,15207,11049
2838,15208,11064
2839,15208,11064
2840,15208,11064
2841,15208,11064
2842,15209,11069
2843,15209,11070
2844,15209,11070
2845,15209,11070
